"","YYYY","MM_DD","ATMP","WTMP"
"742",1987,"12-5",-4.4,3.2
"743",1987,"12-6",-3.5,3.2
"744",1987,"12-7",-3.8,3.3
"745",1987,"12-8",-4.2,3.2
"746",1987,"12-9",-0.3,3.2
"747",1987,"12-10",-3.1,3.1
"748",1987,"12-11",-0.7,3.1
"749",1987,"12-13",2.3,3.1
"750",1987,"12-14",2.4,3.1
"751",1987,"12-15",2.3,3.1
"752",1987,"12-16",0.9,3.1
"753",1987,"12-17",-0.6,3.1
"754",1987,"12-18",0.4,3.1
"755",1987,"12-19",0.5,3.1
"756",1987,"12-20",-0.3,2.9
"757",1987,"12-21",2.1,2.9
"758",1987,"12-22",-1.5,2.8
"759",1987,"12-23",-3.8,2.8
"760",1987,"12-24",-3.1,2.8
"761",1987,"12-25",-2,2.7
"762",1987,"12-26",0.9,2.7
"763",1987,"12-27",1.2,2.7
"764",1987,"12-28",2.9,2.7
"765",1987,"12-29",1.2,2.7
"766",1987,"12-30",NA,2.7
"767",1987,"12-31",0.9,2.7
"768",1988,"1-1",2.4,2.5
"769",1988,"1-2",0.2,2.5
"770",1988,"1-3",1.2,2.5
"771",1988,"1-4",0.1,2.5
"772",1988,"1-5",-1,2.5
"773",1988,"1-6",0.2,2.4
"774",1988,"1-7",1.3,2.4
"775",1988,"1-8",2.3,2.4
"776",1988,"1-9",1.6,2.4
"777",1988,"1-10",1.5,2.4
"778",1988,"1-11",1.7,2.4
"779",1988,"1-12",1.6,2.4
"780",1988,"1-13",1.6,2.4
"781",1988,"1-14",-3,2.4
"782",1988,"1-15",-2.6,2.4
"783",1988,"1-16",-1.5,2.4
"784",1988,"1-17",-2.3,2.3
"785",1988,"1-18",-2.8,2.3
"786",1988,"1-19",-1.2,2.3
"787",1988,"1-20",-0.5,2.3
"788",1988,"1-21",-1.9,2.1
"789",1988,"1-22",-3.9,2.1
"790",1988,"1-23",-5.3,2.1
"791",1988,"1-24",-5.1,2
"792",1988,"1-25",-0.7,2.1
"793",1988,"1-26",0.5,2.1
"794",1988,"1-27",1.7,2.1
"795",1988,"1-28",0.9,2
"796",1988,"1-29",2,2
"797",1988,"1-30",0,2
"798",1988,"1-31",0.8,2
"799",1988,"2-1",3.2,2
"800",1988,"2-2",3.1,2.1
"801",1988,"2-3",2.5,2.1
"802",1988,"2-4",-3.3,2.1
"803",1988,"2-6",2.4,2.1
"804",1988,"2-7",1.3,2
"805",1988,"2-8",1.2,NA
"806",1988,"2-9",1.2,2
"807",1988,"2-10",2.1,2
"808",1988,"2-11",0.5,2.1
"809",1988,"2-12",0.1,2
"810",1988,"2-13",-1.1,2
"811",1988,"2-14",-5,2
"812",1988,"2-15",-5.4,2
"813",1988,"2-16",-5.5,2.1
"814",1988,"2-17",-5.3,2
"815",1988,"2-18",-9,2
"816",1988,"2-19",-10.1,2
"817",1988,"2-20",-4,2
"818",1988,"2-21",-2.1,2
"819",1988,"2-22",-2.7,2
"820",1988,"2-23",-4.3,2
"821",1988,"2-24",-7.5,1.9
"822",1988,"2-25",-6.5,1.9
"823",1988,"2-26",-3,1.7
"824",1988,"2-27",-3.4,1.7
"825",1988,"2-28",-0.4,1.9
"826",1988,"2-29",-0.8,1.7
"827",1988,"3-1",-0.8,1.7
"828",1988,"3-2",-0.3,1.7
"829",1988,"3-3",-3.4,1.7
"830",1988,"3-4",-5.7,1.7
"831",1988,"3-5",-4.2,1.6
"832",1988,"3-6",-6.6,1.7
"833",1988,"3-7",-0.8,1.7
"834",1988,"3-8",-2.2,1.6
"835",1988,"3-9",-0.6,1.7
"836",1988,"3-10",-1.8,1.6
"837",1988,"3-11",-1.9,1.6
"838",1988,"3-12",-0.8,1.7
"839",1988,"3-13",0.9,1.7
"840",1988,"3-15",0.5,1.7
"841",1988,"3-16",-1.9,1.6
"842",1988,"3-17",-3.4,1.6
"843",1988,"3-18",-1.8,1.6
"844",1988,"3-19",-5.3,1.6
"845",1988,"3-20",-3.7,1.6
"846",1988,"3-21",-4.3,1.6
"847",1988,"3-22",-6.6,1.6
"848",1988,"3-23",-4.7,1.6
"849",1988,"3-24",0,1.6
"850",1988,"3-25",-3.3,1.6
"851",1988,"3-26",-6.5,1.6
"852",1988,"3-27",-5,1.6
"853",1988,"3-28",-4.3,1.6
"854",1988,"3-29",-4.1,1.6
"855",1988,"3-30",-3.9,1.6
"856",1988,"3-31",-3.4,1.6
"857",1988,"4-1",-3.9,1.6
"858",1988,"4-2",-3.3,1.6
"859",1988,"4-3",-3.5,1.6
"860",1988,"4-4",-2.2,1.6
"861",1988,"4-5",-1.3,1.6
"862",1988,"4-6",-3,1.6
"863",1988,"4-7",-2.6,1.6
"864",1988,"4-8",0.4,1.6
"865",1988,"4-9",0.8,1.6
"866",1988,"4-10",-0.2,1.6
"867",1988,"4-11",-3,1.6
"868",1988,"4-12",-5.1,1.6
"869",1988,"4-13",-3.8,1.6
"870",1988,"4-14",-2.3,1.5
"871",1988,"4-15",-0.7,1.6
"872",1988,"4-16",0.1,1.6
"873",1988,"4-17",0.4,1.6
"874",1988,"4-18",-2,1.6
"875",1988,"4-19",-2.6,1.6
"876",1988,"4-20",-1.2,2
"877",1988,"4-21",0.7,2
"878",1988,"4-22",0.8,2
"879",1988,"4-23",1.2,2.1
"880",1988,"4-24",0,1.7
"881",1988,"4-25",0.5,2
"882",1988,"4-26",0.5,2
"883",1988,"4-27",0.1,2
"884",1988,"4-28",0.5,1.7
"885",1988,"4-29",-0.4,2
"886",1988,"4-30",1,2
"887",1988,"5-1",0,2
"888",1988,"5-2",-0.4,2.1
"889",1988,"5-3",0.5,NA
"890",1988,"5-4",1.3,1.7
"891",1988,"5-5",0.9,1.7
"892",1988,"5-6",-0.4,1.7
"893",1988,"5-7",1.7,1.7
"894",1988,"5-8",2,1.7
"895",1988,"5-9",2.4,1.9
"896",1988,"5-10",2.4,1.8
"897",1988,"5-11",1.7,2.3
"898",1988,"5-12",1.2,2.5
"899",1988,"5-13",1.7,2.8
"900",1988,"5-14",1.3,2.9
"901",1988,"5-15",1.1,3.1
"902",1988,"5-16",1.3,2.8
"903",1988,"5-17",1.3,2.8
"904",1988,"5-18",1.6,3.1
"905",1988,"5-19",1.3,3.1
"906",1988,"5-20",0.9,2.9
"907",1988,"5-21",2.3,3.1
"908",1988,"5-22",2.1,2.8
"909",1988,"5-23",2.8,2.8
"910",1988,"5-24",3.3,2.7
"911",1988,"5-25",3.2,2.8
"912",1988,"5-26",3.1,2.8
"913",1988,"5-27",3,3.2
"914",1988,"5-28",3.2,3.2
"915",1988,"5-29",2.6,3.2
"916",1988,"5-30",2.3,3.2
"917",1988,"5-31",2.8,3.2
"918",1988,"6-1",2,3.5
"919",1988,"6-2",1.5,3.5
"920",1988,"6-3",3.2,3.5
"921",1988,"6-4",4.3,3.5
"922",1988,"6-5",3.6,3.5
"923",1988,"6-6",3.9,4
"924",1988,"6-7",4.4,4
"925",1988,"6-8",4.4,4
"926",1988,"6-9",4.7,4.3
"927",1988,"6-10",3.9,4.3
"928",1988,"6-11",4,4.7
"929",1988,"6-12",5.1,3.9
"930",1988,"6-13",4.4,3.9
"931",1988,"6-14",4.4,3.9
"932",1988,"6-15",4.3,3.9
"933",1988,"6-16",4.7,4
"934",1988,"6-17",3.9,4.4
"935",1988,"6-18",3.5,4.7
"936",1988,"6-19",2.9,4.7
"937",1988,"6-20",2,5.2
"938",1988,"6-21",4.8,6
"939",1988,"6-22",3.5,6
"940",1988,"6-23",4.4,5.5
"941",1988,"6-24",6,5.5
"942",1988,"6-25",5.5,5.9
"943",1988,"6-26",5.9,6
"944",1988,"6-27",5.9,5.9
"945",1988,"6-28",5.8,6.3
"946",1988,"6-29",6.6,6.6
"947",1988,"6-30",6.7,7
"948",1988,"7-1",7,6.7
"949",1988,"7-2",6.5,6.6
"950",1988,"7-3",6.6,6.6
"951",1988,"7-4",6.7,6.7
"952",1988,"7-5",6.6,7
"953",1988,"7-6",7,7.1
"954",1988,"7-7",7.4,7.4
"955",1988,"7-8",7,7.5
"956",1988,"7-9",7.4,7.8
"957",1988,"7-10",7.4,7.9
"958",1988,"7-11",8.2,8.2
"959",1988,"7-12",7.5,8.2
"960",1988,"7-13",7.1,7.9
"961",1988,"7-14",6.3,7.9
"962",1988,"7-15",5.5,8.2
"963",1988,"7-16",5.7,8.3
"964",1988,"7-17",7.8,8.2
"965",1988,"7-18",7.9,8.1
"966",1988,"7-19",8.2,8.6
"967",1988,"7-20",7.9,8.3
"968",1988,"7-21",7.8,8.2
"969",1988,"7-22",7.5,8.6
"970",1988,"7-23",8.3,8.7
"971",1988,"7-24",7.5,8.7
"972",1988,"7-25",7.5,8.7
"973",1988,"7-26",7.4,8.6
"974",1988,"7-27",8.7,9
"975",1988,"7-28",8.6,9.1
"976",1988,"7-29",8.7,9
"977",1988,"7-30",8.3,9
"978",1988,"7-31",9.7,9.7
"979",1988,"8-1",9.6,10
"980",1988,"8-2",9.1,9.7
"981",1988,"8-3",9.3,9
"982",1988,"8-4",8.6,9
"983",1988,"8-5",8.7,9
"984",1988,"8-6",9,9.1
"985",1988,"8-7",8.3,9.4
"986",1988,"8-8",9,9.4
"987",1988,"8-9",8.7,9
"988",1988,"8-10",8.7,9
"989",1988,"8-11",9.1,9.1
"990",1988,"8-12",9,9
"991",1988,"8-13",8,9
"992",1988,"8-14",8.6,9
"993",1988,"8-15",9.4,9.1
"994",1988,"8-16",8.8,9.4
"995",1988,"8-17",8.7,9
"996",1988,"8-18",9.1,9
"997",1988,"8-19",8.7,9.1
"998",1988,"8-20",9,9.4
"999",1988,"8-21",8.7,9.1
"1000",1988,"8-22",9,9.4
"1001",1988,"8-23",9.4,9.4
"1002",1988,"8-24",9.4,9
"1003",1988,"8-25",9,8.7
"1004",1988,"8-26",8.7,9
"1005",1988,"8-27",9,9.4
"1006",1988,"8-28",8.2,9.4
"1007",1988,"8-29",8.2,9.4
"1008",1988,"8-30",7.2,9
"1009",1988,"8-31",7.1,8.6
"1010",1988,"9-1",6.7,8.6
"1011",1988,"9-2",7.5,8.3
"1012",1988,"9-3",7.1,8.3
"1013",1988,"9-4",8.3,8.3
"1014",1988,"9-5",7.9,8.2
"1015",1988,"9-6",7.9,8.2
"1016",1988,"9-7",8,8.2
"1017",1988,"9-8",7.9,8.3
"1018",1988,"9-9",7.8,8.2
"1019",1988,"9-10",6.7,8.2
"1020",1988,"9-11",8.2,8.3
"1021",1988,"9-12",7.9,8.3
"1022",1988,"9-13",8.6,8.3
"1023",1988,"9-14",7.9,8.2
"1024",1988,"9-15",8.2,8.3
"1025",1988,"9-16",NA,NA
"1026",1988,"9-17",7.9,8.3
"1027",1988,"9-18",8.2,8.3
"1028",1988,"9-19",8.2,8.3
"1029",1988,"9-20",4.9,8.2
"1030",1988,"9-21",6.3,8.2
"1031",1988,"9-22",8.3,8.2
"1032",1988,"9-23",7.9,7.9
"1033",1988,"9-24",7.5,8.2
"1034",1988,"9-25",6.5,8.1
"1035",1988,"9-26",7,8.2
"1036",1988,"9-27",6.2,8.2
"1037",1988,"9-28",7.1,8.2
"1038",1988,"9-29",7.9,8.2
"1039",1988,"9-30",7.4,8.2
"1040",1988,"10-1",7.5,8.3
"1041",1988,"10-2",7.4,8.2
"1042",1988,"10-3",5.1,8.3
"1043",1988,"10-5",5.9,7.8
"1044",1988,"10-6",5.9,7.9
"1045",1988,"10-7",5.2,7.8
"1046",1988,"10-8",7.5,7.6
"1047",1988,"10-9",5.1,7.8
"1048",1988,"10-10",5.2,7.8
"1049",1988,"10-11",5.1,7.5
"1050",1988,"10-12",5.2,7.1
"1051",1988,"10-13",5,7.1
"1052",1988,"10-14",5.2,7.1
"1053",1988,"10-15",7.1,7
"1054",1988,"10-16",7.1,7
"1055",1988,"10-17",6.6,7.1
"1056",1988,"10-18",6.3,6.7
"1057",1988,"10-19",5.5,6.4
"1058",1988,"10-20",5.2,6.3
"1059",1988,"10-21",5.6,6.3
"1060",1988,"10-22",5.5,6.7
"1061",1988,"10-23",3.1,6.6
"1062",1988,"10-24",3.1,6.3
"1063",1988,"10-25",3.9,6.3
"1064",1988,"10-26",3.9,5.9
"1065",1988,"10-27",3.1,5.6
"1066",1988,"10-28",4.5,5.5
"1067",1988,"10-29",4.3,5.2
"1068",1988,"10-30",2.4,5.2
"1069",1988,"10-31",2,5.1
"1070",1988,"11-1",2.4,5.1
"1071",1988,"11-2",0.7,5.1
"1072",1988,"11-3",0.9,4.8
"1073",1988,"11-5",5.1,4.8
"1074",1988,"11-6",2.7,4.8
"1075",1988,"11-7",1.4,4.7
"1076",1988,"11-8",-0.4,4.4
"1077",1988,"11-9",0,4.3
"1078",1988,"11-10",-0.3,4.4
"1079",1988,"11-11",2.3,4.4
"1080",1988,"11-12",2.4,4.3
"1081",1988,"11-13",3.9,4.3
"1082",1988,"11-14",2.1,4.7
"1083",1988,"11-15",0.5,4.4
"1084",1988,"11-16",3.9,4.4
"1085",1988,"11-17",3.2,4.3
"1086",1988,"11-18",2.8,4.7
"1087",1988,"11-19",1.3,4.4
"1088",1988,"11-20",0,4.7
"1089",1988,"11-21",0.9,4.4
"1090",1988,"11-22",-2.8,4.4
"1091",1988,"11-23",-3.1,4.3
"1092",1988,"11-24",-3.4,4.3
"1093",1988,"11-25",-3.6,4.3
"1094",1988,"11-26",-3.7,4
"1095",1988,"11-27",-4.1,4.3
"1096",1988,"11-28",-3.8,4
"1097",1988,"11-29",-2,3.9
"1098",1988,"11-30",-3.5,3.7
"1099",1988,"12-1",-4.5,3.6
"1100",1988,"12-2",-5,3.5
"1101",1988,"12-3",-5.3,3.5
"1102",1988,"12-4",-4,3.5
"1103",1988,"12-5",-2.1,3.2
"1104",1988,"12-6",-2.9,3.2
"1105",1988,"12-7",-1.4,3.1
"1106",1988,"12-8",-0.6,3.1
"1107",1988,"12-9",-2.3,3.1
"1108",1988,"12-10",-2.9,3.1
"1109",1988,"12-11",-3.8,2.9
"1110",1988,"12-12",-1.2,2.9
"1111",1988,"12-13",-1.4,2.8
"1112",1988,"12-14",-3.1,2.8
"1113",1988,"12-15",-4,2.8
"1114",1988,"12-16",-1.9,2.7
"1115",1988,"12-17",2.8,2.8
"1116",1988,"12-18",1.4,2.8
"1117",1988,"12-19",1.7,2.8
"1118",1988,"12-20",0.9,2.8
"1119",1988,"12-21",0.5,2.7
"1120",1988,"12-22",0.8,2.5
"1121",1988,"12-23",3.9,2.7
"1122",1988,"12-24",2.9,2.7
"1123",1988,"12-25",1.7,2.6
"1124",1988,"12-26",1.5,2.5
"1125",1988,"12-27",-1.1,2.7
"1126",1988,"12-28",0.1,2.6
"1127",1988,"12-29",0.4,2.4
"1128",1988,"12-30",1.6,2.7
"1129",1988,"12-31",-1.2,2.4
"1130",1989,"1-1",-2.1,2.4
"1131",1989,"1-2",-0.6,2.3
"1132",1989,"1-3",2.1,2.4
"1133",1989,"1-4",2.2,2.4
"1134",1989,"1-5",3.1,2.5
"1135",1989,"1-6",-1.6,2.4
"1136",1989,"1-7",0.2,2.4
"1137",1989,"1-8",-4.7,2.3
"1138",1989,"1-9",1.3,2.1
"1139",1989,"1-10",-7.5,2.1
"1140",1989,"1-11",-7.1,2
"1141",1989,"1-12",-0.4,2
"1142",1989,"1-13",0,2.1
"1143",1989,"1-14",-1.6,2
"1144",1989,"1-15",-3,2
"1145",1989,"1-16",-1.5,2
"1146",1989,"1-17",-0.3,2
"1147",1989,"1-18",0.5,2.1
"1148",1989,"1-19",0.4,2
"1149",1989,"1-20",-0.6,2
"1150",1989,"1-21",-0.8,2
"1151",1989,"1-22",-1.1,2
"1152",1989,"1-23",-2.4,2.1
"1153",1989,"1-24",-5,1.8
"1154",1989,"1-25",-8.8,1.9
"1155",1989,"1-26",-9.9,1.7
"1156",1989,"1-27",-9.8,1.7
"1157",1989,"1-28",-7.1,1.7
"1158",1989,"1-29",-2.6,1.7
"1159",1989,"1-30",-0.3,1.7
"1160",1989,"1-31",1.2,1.7
"1161",1989,"2-1",2.1,1.9
"1162",1989,"2-3",2.1,1.7
"1163",1989,"2-4",1.9,1.7
"1164",1989,"2-5",2.9,1.7
"1165",1989,"2-7",1.7,1.7
"1166",1989,"2-8",1.6,1.7
"1167",1989,"2-9",1.3,1.7
"1168",1989,"2-10",0.4,1.7
"1169",1989,"2-11",2.8,1.7
"1170",1989,"2-12",2.4,1.7
"1171",1989,"2-14",1,1.8
"1172",1989,"2-15",2.3,1.7
"1173",1989,"2-16",0.8,1.7
"1174",1989,"2-17",0.9,1.7
"1175",1989,"2-18",0.1,1.7
"1176",1989,"2-19",-2.9,1.7
"1177",1989,"2-20",-1.6,1.6
"1178",1989,"2-21",-0.8,1.6
"1179",1989,"2-22",0.6,NA
"1180",1989,"2-23",-1.1,1.7
"1181",1989,"2-24",2.9,1.7
"1182",1989,"2-25",-2.3,1.7
"1183",1989,"2-26",0.8,1.3
"1184",1989,"2-27",1.7,1.3
"1185",1989,"2-28",1.9,1.3
"1186",1989,"3-1",1.6,1.6
"1187",1989,"3-2",-1.4,1.3
"1188",1989,"3-3",-1.8,1.3
"1189",1989,"3-4",-0.4,1.3
"1190",1989,"3-5",1.6,1.3
"1191",1989,"3-6",2.2,1.3
"1192",1989,"3-7",2.4,1.3
"1193",1989,"3-8",2.3,1.3
"1194",1989,"3-9",2.1,1.3
"1195",1989,"3-10",1.7,1.3
"1196",1989,"3-11",2.4,1.5
"1197",1989,"3-12",0.4,1.3
"1198",1989,"3-13",1.3,1.6
"1199",1989,"3-14",2.3,1.6
"1200",1989,"3-15",2,1.6
"1201",1989,"3-16",1.3,1.6
"1202",1989,"3-17",0.1,1.6
"1203",1989,"3-18",-0.6,1.6
"1204",1989,"3-19",-3.3,1.3
"1205",1989,"3-20",-3.9,1.3
"1206",1989,"3-21",-2.6,1.3
"1207",1989,"3-22",-1.5,1.3
"1208",1989,"3-23",-0.7,1.3
"1209",1989,"3-24",-1.8,1.3
"1210",1989,"3-25",-1.4,1.3
"1211",1989,"3-26",-2.7,1.3
"1212",1989,"3-27",-2.2,1.3
"1213",1989,"3-28",-1.8,1.3
"1214",1989,"3-29",-0.8,1.2
"1215",1989,"3-30",0.5,1.6
"1216",1989,"4-1",-2.2,1.7
"1217",1989,"4-2",0.2,2
"1218",1989,"4-3",1,2
"1219",1989,"4-4",2,2.1
"1220",1989,"4-5",1.5,2.1
"1221",1989,"4-6",1.7,2.1
"1222",1989,"4-7",1.2,2.4
"1223",1989,"4-8",1.2,2.4
"1224",1989,"4-9",1.2,2.4
"1225",1989,"4-10",0.5,2.5
"1226",1989,"4-11",2,2.4
"1227",1989,"4-12",1.2,2.4
"1228",1989,"4-13",0,2.3
"1229",1989,"4-14",1.2,2.1
"1230",1989,"4-15",-2.2,2.1
"1231",1989,"4-16",1.9,2.1
"1232",1989,"4-18",-1,1.7
"1233",1989,"4-19",0.1,1.6
"1234",1989,"4-20",1.7,2
"1235",1989,"4-21",1.6,1.3
"1236",1989,"4-22",1.2,1.6
"1237",1989,"4-23",-2.3,1.3
"1238",1989,"4-24",-1.8,1.4
"1239",1989,"4-25",0.9,1.6
"1240",1989,"4-26",0.5,1.7
"1241",1989,"4-27",1.6,1.7
"1242",1989,"4-28",0.4,1.7
"1243",1989,"4-29",0.8,1.7
"1244",1989,"4-30",2.5,2
"1245",1989,"5-1",0.8,NA
"1246",1989,"5-2",2.5,1.7
"1247",1989,"5-4",1.3,2
"1248",1989,"5-5",2,2
"1249",1989,"5-6",1.4,2.7
"1250",1989,"5-7",1.7,2.8
"1251",1989,"5-8",2.8,2.1
"1252",1989,"5-9",2.4,2.1
"1253",1989,"5-10",2,2.1
"1254",1989,"5-11",1.6,2.1
"1255",1989,"5-12",1.7,2.1
"1256",1989,"5-13",0.7,2.3
"1257",1989,"5-14",1.2,2.8
"1258",1989,"5-15",1.7,3.1
"1259",1989,"5-16",1.8,2.8
"1260",1989,"5-17",2.5,2.8
"1261",1989,"5-18",2.8,2.9
"1262",1989,"5-19",3.6,2.8
"1263",1989,"5-20",2.8,2.8
"1264",1989,"5-22",3.1,3.2
"1265",1989,"5-23",2.1,3.5
"1266",1989,"5-24",2.7,3.5
"1267",1989,"5-25",2.8,3.6
"1268",1989,"5-26",2.8,3.9
"1269",1989,"5-27",2.1,3.9
"1270",1989,"5-28",1.7,NA
"1271",1989,"5-29",2.5,3.6
"1272",1989,"5-30",3,3.9
"1273",1989,"5-31",2.4,4.3
"1274",1989,"6-1",3.9,4
"1275",1989,"6-2",3.1,4
"1276",1989,"6-3",2.8,4.4
"1277",1989,"6-4",4,4.7
"1278",1989,"6-5",4.4,4.4
"1279",1989,"6-6",4.8,4.7
"1280",1989,"6-7",4.7,4.1
"1281",1989,"6-8",4.4,4.3
"1282",1989,"6-9",2.4,4.3
"1283",1989,"6-10",2.8,4.4
"1284",1989,"6-11",5.2,4.8
"1285",1989,"6-12",3.1,5.6
"1286",1989,"6-13",2.7,5.2
"1287",1989,"6-14",3.5,4.8
"1288",1989,"6-15",4.8,4.9
"1289",1989,"6-16",4.7,5.2
"1290",1989,"6-17",5.1,5.2
"1291",1989,"6-18",4.7,5.1
"1292",1989,"6-19",3.6,5.2
"1293",1989,"6-20",3.9,5.2
"1294",1989,"6-21",6,5.1
"1295",1989,"6-22",5.2,5.6
"1296",1989,"6-23",6.9,6.7
"1297",1989,"6-24",5.2,6
"1298",1989,"6-25",5.2,6
"1299",1989,"6-26",6.6,6.7
"1300",1989,"6-27",6.3,6.4
"1301",1989,"6-28",6.2,6.2
"1302",1989,"6-29",6.4,6.6
"1303",1989,"6-30",6.7,6.6
"1304",1989,"7-1",5.2,6.7
"1305",1989,"7-2",6.6,6.4
"1306",1989,"7-3",6.4,6.6
"1307",1989,"7-4",6.5,6.7
"1308",1989,"7-5",6.9,7
"1309",1989,"7-6",7.1,7.4
"1310",1989,"7-7",7.1,7.4
"1311",1989,"7-8",7.4,8.2
"1312",1989,"7-9",7.8,8.2
"1313",1989,"7-10",7.5,7.8
"1314",1989,"7-11",7.1,7.5
"1315",1989,"7-12",7.5,7.8
"1316",1989,"7-13",7.8,8
"1317",1989,"7-14",8.2,8.6
"1318",1989,"7-15",6.3,8.6
"1319",1989,"7-16",7.9,8.3
"1320",1989,"7-17",7.1,8.2
"1321",1989,"7-18",8.2,8.2
"1322",1989,"7-19",8.3,8.2
"1323",1989,"7-20",7.1,8.2
"1324",1989,"7-21",8.2,8.2
"1325",1989,"7-22",7.9,8.3
"1326",1989,"7-23",7.5,8.6
"1327",1989,"7-24",7.9,8.6
"1328",1989,"7-25",8.6,8.6
"1329",1989,"7-26",8.7,9
"1330",1989,"7-27",8.8,9
"1331",1989,"7-29",9.4,8.9
"1332",1989,"7-30",8.6,9
"1333",1989,"7-31",9,9.5
"1334",1989,"8-1",10.2,9.5
"1335",1989,"8-2",8.3,9.8
"1336",1989,"8-3",10.2,9.7
"1337",1989,"8-4",10.2,9.8
"1338",1989,"8-5",9.5,9.5
"1339",1989,"8-6",9.4,9.5
"1340",1989,"8-7",9,9.7
"1341",1989,"8-8",9.8,10.2
"1342",1989,"8-9",8.9,10.2
"1343",1989,"8-10",9.4,9.8
"1344",1989,"8-11",10.2,10.2
"1345",1989,"8-12",10.5,10.2
"1346",1989,"8-13",10.3,10.6
"1347",1989,"8-15",8.6,10.2
"1348",1989,"8-16",7.9,10.2
"1349",1989,"8-19",10.2,10.2
"1350",1989,"8-20",10.2,10.2
"1351",1989,"8-21",9.8,10.2
"1352",1989,"8-22",9.7,10.2
"1353",1989,"8-23",9.8,10.3
"1354",1989,"8-24",10.2,10.2
"1355",1989,"8-25",9.7,10.2
"1356",1989,"8-26",9.7,10.3
"1357",1989,"8-27",9.8,10.2
"1358",1989,"8-29",10.6,10.5
"1359",1989,"8-30",9.7,10.6
"1360",1989,"8-31",10.5,10.5
"1361",1989,"9-1",10.3,10.5
"1362",1989,"9-2",9.7,10.6
"1363",1989,"9-3",9.4,10.5
"1364",1989,"9-4",9.8,10.2
"1365",1989,"9-5",9.8,10.2
"1366",1989,"9-6",9,10.2
"1367",1989,"9-7",9.4,10.2
"1368",1989,"9-8",9,9.8
"1369",1989,"9-9",9.8,9.8
"1370",1989,"9-10",9.4,9.7
"1371",1989,"9-11",9.7,9.7
"1372",1989,"9-12",9.4,9.7
"1373",1989,"9-13",8.7,9.7
"1374",1989,"9-14",9,9.7
"1375",1989,"9-15",9.4,9.5
"1376",1989,"9-16",9,9.5
"1377",1989,"9-17",8.6,9.5
"1378",1989,"9-18",7.8,9.5
"1379",1989,"9-19",7.5,9.5
"1380",1989,"9-20",8.9,9.5
"1381",1989,"9-21",9.5,9.4
"1382",1989,"9-22",7.5,9.4
"1383",1989,"9-23",7.1,9
"1384",1989,"9-24",6.1,8.9
"1385",1989,"9-25",6.4,8.7
"1386",1989,"9-26",8.4,9
"1387",1989,"9-27",8.7,9
"1388",1989,"9-28",8.9,9
"1389",1989,"9-29",8.7,8.9
"1390",1989,"9-30",7.4,9
"1391",1989,"10-1",7.9,8.6
"1392",1989,"10-2",7.9,8.6
"1393",1989,"10-3",7,8.6
"1394",1989,"10-4",7.5,8.2
"1395",1989,"10-5",6.6,7.9
"1396",1989,"10-6",5.1,7.9
"1397",1989,"10-7",4,7.8
"1398",1989,"10-8",5.4,7.5
"1399",1989,"10-9",8.6,7.5
"1400",1989,"10-10",6.3,7
"1401",1989,"10-11",5.5,6.7
"1402",1989,"10-12",5.9,6.6
"1403",1989,"10-13",4.7,6.4
"1404",1989,"10-14",5,6.4
"1405",1989,"10-15",4.8,6.6
"1406",1989,"10-16",5.8,6.4
"1407",1989,"10-17",5.9,6.4
"1408",1989,"10-18",6.3,6.3
"1409",1989,"10-19",6.4,6.3
"1410",1989,"10-20",6.6,6.3
"1411",1989,"10-21",5.9,6.3
"1412",1989,"10-22",7,6.3
"1413",1989,"10-23",2.8,6.3
"1414",1989,"10-24",5.2,6
"1415",1989,"10-25",6,6
"1416",1989,"10-26",5.7,6.2
"1417",1989,"10-27",5.5,6.2
"1418",1989,"10-28",3.1,6
"1419",1989,"10-29",3.2,5.9
"1420",1989,"10-30",5.1,5.6
"1421",1989,"10-31",5.1,5.8
"1422",1989,"11-1",3.9,5.8
"1423",1989,"11-2",1.9,5.6
"1424",1989,"11-3",5.7,5.6
"1425",1989,"11-4",4.7,5.6
"1426",1989,"11-5",4.3,5.5
"1427",1989,"11-6",1,5.5
"1428",1989,"11-7",1.6,5.5
"1429",1989,"11-8",-0.7,5.2
"1430",1989,"11-9",1.9,5.2
"1431",1989,"11-10",3.2,5.2
"1432",1989,"11-11",3.6,5.2
"1433",1989,"11-12",0.7,5.2
"1434",1989,"11-13",0.5,5.1
"1435",1989,"11-14",1.3,5.1
"1436",1989,"11-15",5,5.1
"1437",1989,"11-16",-0.5,4.8
"1438",1989,"11-17",-1.7,4.3
"1439",1989,"11-18",-1.1,4.3
"1440",1989,"11-19",1.2,4.3
"1441",1989,"11-20",2.8,4
"1442",1989,"11-21",0.4,4
"1443",1989,"11-22",-0.5,4
"1444",1989,"11-23",0.6,4
"1445",1989,"11-24",-1.1,4
"1446",1989,"11-25",-1.1,4
"1447",1989,"11-26",-2.7,3.9
"1448",1989,"11-27",1.1,3.9
"1449",1989,"11-28",0.4,3.5
"1450",1989,"11-29",0.1,3.5
"1451",1989,"11-30",0.1,3.5
"1452",1989,"12-1",1.7,3.6
"1453",1989,"12-2",1.4,3.6
"1454",1989,"12-3",0.8,3.5
"1455",1989,"12-4",-1.6,3.5
"1456",1989,"12-5",-1.5,3.1
"1457",1989,"12-6",-0.4,3.1
"1458",1989,"12-7",2,3.2
"1459",1989,"12-8",2.3,3.1
"1460",1989,"12-9",1.7,3.1
"1461",1989,"12-10",1.7,3.1
